time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-22T00:25:43.876Z,32.0694117,-103.7175573,7.622631836000001,1.7,ml,12,86,0.03657068347,0.1,tx,tx2021sojr,2021-09-22T15:56:40.951Z,"37 km ESE of Malaga, New Mexico",earthquake,0.9217953045,0.9338431608,0.2,7,reviewed,tx,tx
2021-09-22T00:25:05.480Z,33.6381667,-116.7035,12.83,1.04,ml,49,51,0.03941,0.14,ci,ci39815671,2021-09-22T18:07:48.520Z,"10km NNW of Anza, CA",earthquake,0.14,0.25,0.198,23,reviewed,ci,ci
2021-09-22T00:19:35.950Z,38.497,-122.723,4.96,1.82,md,51,46,0.05808,0.1,nc,nc73627701,2021-09-24T15:35:29.120Z,"3km SE of Larkfield-Wikiup, CA",earthquake,0.13,0.71,0.145,37,reviewed,nc,nc
2021-09-22T00:15:18.200Z,33.5788333,-116.8115,5.69,1.25,ml,59,23,0.04225,0.16,ci,ci39815639,2021-09-22T17:49:31.500Z,"13km WNW of Anza, CA",earthquake,0.13,0.33,0.187,23,reviewed,ci,ci
2021-09-22T00:13:34.010Z,38.4988333,-119.4175,0.56,1.48,md,12,107,0.01713,0.07,nc,nc73627696,2021-09-23T02:38:11.506Z,"32km NNW of Bridgeport, CA",earthquake,0.35,0.22,0.063,12,reviewed,nc,nc
2021-09-22T00:08:19.330Z,40.3105,-124.3975,27.78,2.53,md,19,241,0.04743,0.13,nc,nc73627691,2021-09-22T06:09:48.665Z,"10km W of Petrolia, CA",earthquake,0.75,0.42,0.164,32,reviewed,nc,nc
2021-09-22T00:07:50.800Z,38.5345,-119.4078333,2.99,1.67,md,14,106,0.03843,0.05,nc,nc73627686,2021-09-23T02:38:08.280Z,"28km SSW of Smith Valley, NV",earthquake,0.24,0.44,0.184,17,reviewed,nc,nc
2021-09-22T00:06:33.530Z,33.5811667,-116.8085,5.74,1.02,ml,35,39,0.03911,0.18,ci,ci39815615,2021-09-22T00:20:05.530Z,"13km WNW of Anza, CA",earthquake,0.22,0.53,0.199,26,reviewed,ci,ci
2021-09-22T00:05:02.254Z,64.0464,-148.8139,7.4,1.7,ml,,,,0.99,ak,ak021c69g1m9,2021-09-22T00:09:54.300Z,"15 km ENE of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-21T23:48:03.940Z,33.64,-116.7026667,13.36,1.28,ml,45,66,0.069,0.14,ci,ci39815591,2021-09-22T00:14:31.760Z,"10km NNW of Anza, CA",earthquake,0.18,0.31,0.287,27,reviewed,ci,ci
2021-09-21T23:47:25.540Z,33.6403333,-116.702,13.49,1.17,ml,41,51,0.03695,0.11,ci,ci39815583,2021-09-22T20:31:12.130Z,"10km NNW of Anza, CA",earthquake,0.15,0.25,0.213,24,reviewed,ci,ci
2021-09-21T23:39:33.600Z,39.4243333,-110.2986667,-1.99,1.56,ml,11,185,0.02048,0.15,uu,uu60458922,2021-09-22T14:49:42.940Z,"16 km SSE of Sunnyside, Utah",earthquake,0.9,1.04,0.132,4,reviewed,uu,uu
2021-09-21T23:35:22.478Z,38.1098,-118.9592,3.2,1.3,ml,10,126.29,0.384,0.1262,nn,nn00822956,2021-09-22T22:33:02.283Z,"17 km ENE of Mono City, California",earthquake,,6.3,0.36,5,reviewed,nn,nn
2021-09-21T23:34:02.740Z,19.4171666666667,-155.617833333333,-0.79,1.62,md,13,105,,0.14,hv,hv72719167,2021-09-23T02:12:35.900Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.45,0.137192830847274,6,reviewed,hv,hv
2021-09-21T23:33:38.876Z,-37.4368,146.255,10,4.1,mb,,63,0.622,0.78,us,us7000fdb0,2021-09-23T21:46:44.245Z,"36 km SSW of Mount Buller, Australia",earthquake,3.8,2,0.261,4,reviewed,us,us
2021-09-21T23:30:16.000Z,38.5408333,-119.4161667,3.34,1.8,md,15,107,0.04036,0.08,nc,nc73627676,2021-09-22T22:29:52.238Z,"28km SSW of Smith Valley, NV",earthquake,0.27,0.63,0.139,16,reviewed,nc,nc
2021-09-21T23:29:13.150Z,17.9766,-66.8843,18,1.94,md,5,250,0.1601,0.15,pr,pr2021264011,2021-09-21T23:41:39.922Z,"0 km ESE of Maria Antonia, Puerto Rico",earthquake,2.22,1.53,0.12,4,reviewed,pr,pr
2021-09-21T23:25:36.980Z,33.64,-116.7021667,12.6,1.11,ml,40,53,0.06931,0.2,ci,ci39815519,2021-09-21T23:42:13.160Z,"10km NNW of Anza, CA",earthquake,0.24,0.46,0.178,27,reviewed,ci,ci
2021-09-21T23:25:21.537Z,38.1717,-117.8834,6.7,1.5,ml,10,73.54,0.014,0.1128,nn,nn00822951,2021-09-22T21:58:47.763Z,"31 km SE of Mina, Nevada",earthquake,,1.3,0.16,8,reviewed,nn,nn
2021-09-21T23:24:27.490Z,35.0326667,-117.674,-0.82,1.46,ml,28,59,0.09974,0.15,ci,ci39815503,2021-09-22T20:01:42.357Z,"4km NNW of Boron, CA",quarry blast,0.32,31.61,0.103,25,reviewed,ci,ci
2021-09-21T23:21:46.020Z,33.6373333,-116.7058333,13.23,1.74,ml,50,35,0.06526,0.18,ci,ci39815479,2021-09-21T23:43:43.900Z,"10km NNW of Anza, CA",earthquake,0.19,0.36,0.215,26,reviewed,ci,ci
2021-09-21T23:16:13.220Z,33.6408333,-116.7011667,13.3,1.04,ml,41,52,0.03612,0.1,ci,ci39815455,2021-09-22T19:53:52.440Z,"10km NNW of Anza, CA",earthquake,0.14,0.24,0.152,22,reviewed,ci,ci
2021-09-21T23:15:53.350Z,-37.491,146.3633,10,5.9,mww,,41,0.698,0.75,us,us7000fd9v,2021-09-24T12:05:09.360Z,"38 km S of Mount Buller, Australia",earthquake,4.7,1.7,0.056,31,reviewed,us,us
2021-09-21T23:14:50.620Z,33.6488333,-116.7106667,13.33,1.05,ml,36,55,0.03669,0.1,ci,ci39815447,2021-09-22T19:48:46.490Z,"10km S of Idyllwild, CA",earthquake,0.16,0.25,0.153,22,reviewed,ci,ci
2021-09-21T23:13:19.510Z,33.643,-116.7133333,12.73,1.76,ml,54,39,0.06491,0.16,ci,ci39815439,2021-09-21T23:43:54.410Z,"10km NNW of Anza, CA",earthquake,0.17,0.33,0.135,26,reviewed,ci,ci
2021-09-21T23:11:52.100Z,33.648,-116.7013333,12.78,1.23,ml,45,32,0.06391,0.18,ci,ci39815431,2021-09-21T23:44:02.400Z,"10km S of Idyllwild, CA",earthquake,0.24,0.43,0.196,25,reviewed,ci,ci
2021-09-21T23:07:35.330Z,33.6406667,-116.7021667,13.15,1.15,ml,47,51,0.03678,0.1,ci,ci39815423,2021-09-22T19:43:33.020Z,"10km NNW of Anza, CA",earthquake,0.13,0.24,0.26,24,reviewed,ci,ci
2021-09-21T23:06:20.830Z,64.9854,-147.3922,2,1.5,ml,,,,0.54,ak,ak021c4zlx13,2021-09-21T23:11:18.179Z,"11 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-21T23:01:14.000Z,33.6381667,-116.7041667,13.9,1.51,ml,61,51,0.03977,0.14,ci,ci39815399,2021-09-22T19:07:08.720Z,"10km NNW of Anza, CA",earthquake,0.14,0.21,0.204,23,reviewed,ci,ci
2021-09-21T23:00:01.690Z,33.6358333,-116.7106667,12.98,2.26,ml,75,18,0.06128,0.19,ci,ci39815375,2021-09-21T23:12:22.750Z,"10km NNW of Anza, CA",earthquake,0.17,0.32,0.252,27,reviewed,ci,ci
2021-09-21T22:59:54.050Z,19.2221666666667,-155.368666666667,33.22,2.75,ml,54,156,,0.13,hv,hv72719127,2021-09-22T02:47:49.110Z,"11 km E of Pāhala, Hawaii",earthquake,0.45,0.53,0.162489927687073,33,reviewed,hv,hv
2021-09-21T22:59:52.610Z,33.6443333,-116.704,12.82,1.01,ml,18,69,0.03514,0.08,ci,ci39815367,2021-09-22T18:26:24.312Z,"10km NNW of Anza, CA",earthquake,0.24,0.49,0.068,8,reviewed,ci,ci
2021-09-21T22:59:31.070Z,33.6366667,-116.7071667,13.17,1.86,ml,59,51,0.06399,0.21,ci,ci39815359,2021-09-21T23:12:31.920Z,"10km NNW of Anza, CA",earthquake,0.2,0.37,0.197,28,reviewed,ci,ci
2021-09-21T22:59:10.160Z,33.6451667,-116.697,12.78,1.22,ml,25,55,0.06737,0.1,ci,ci39815351,2021-09-21T23:12:30.100Z,"10km NNW of Anza, CA",earthquake,0.21,0.4,0.208,11,reviewed,ci,ci
2021-09-21T22:58:32.400Z,33.6445,-116.7005,13.81,1.41,ml,25,52,0.03299,0.11,ci,ci39815343,2021-09-22T18:04:46.172Z,"10km NNW of Anza, CA",earthquake,0.21,0.38,0.108,12,reviewed,ci,ci
2021-09-21T22:57:32.310Z,33.6346667,-116.7108333,13.42,3.26,ml,137,13,0.04605,0.17,ci,ci39815335,2021-09-22T22:59:55.011Z,"10km NNW of Anza, CA",earthquake,0.09,0.17,0.133,200,reviewed,ci,ci
2021-09-21T22:55:49.060Z,44.2618333,-115.01,10.69,2.21,ml,9,116,0.708,0.25,mb,mb80524244,2021-09-23T21:59:48.760Z,"7 km NW of Stanley, Idaho",earthquake,0.9,2.53,0.163,12,reviewed,mb,mb
2021-09-21T22:54:28.560Z,33.637,-116.7115,13.16,1.64,ml,60,51,0.04474,0.13,ci,ci39815319,2021-09-22T17:52:30.280Z,"10km NNW of Anza, CA",earthquake,0.12,0.22,0.215,25,reviewed,ci,ci
2021-09-21T22:53:35.820Z,33.642,-116.7011667,13.22,1.06,ml,40,52,0.03523,0.1,ci,ci39815311,2021-09-22T17:40:20.960Z,"10km NNW of Anza, CA",earthquake,0.15,0.27,0.215,23,reviewed,ci,ci
2021-09-21T22:53:13.160Z,17.8946,-65.8935,8,2.82,md,9,228,0.1784,0.11,pr,pr2021264010,2021-09-21T23:18:43.426Z,"11 km S of Emajagua, Puerto Rico",earthquake,0.5,1.08,0.13,7,reviewed,pr,pr
2021-09-21T22:49:04.930Z,33.6465,-116.6971667,12.79,1.13,ml,16,60,0.02965,0.08,ci,ci39815279,2021-09-22T17:33:03.635Z,"10km NNW of Anza, CA",earthquake,0.24,0.35,0.141,15,reviewed,ci,ci
2021-09-21T22:49:02.500Z,33.6445,-116.7036667,13.22,1.1,ml,17,69,0.03483,0.08,ci,ci39815271,2021-09-22T17:29:14.100Z,"10km NNW of Anza, CA",earthquake,0.21,0.41,0.184,6,reviewed,ci,ci
2021-09-21T22:48:43.970Z,33.6448333,-116.7013333,13.03,1,ml,25,52,0.03322,0.09,ci,ci39815247,2021-09-22T17:25:10.360Z,"10km NNW of Anza, CA",earthquake,0.19,0.31,0.149,13,reviewed,ci,ci
2021-09-21T22:48:25.550Z,33.6421667,-116.695,12.95,0.95,ml,20,62,0.032,0.08,ci,ci39815255,2021-09-22T00:01:05.240Z,"10km NNW of Anza, CA",earthquake,0.2,0.35,0.12,12,reviewed,ci,ci
2021-09-21T22:48:00.530Z,33.6318333,-116.706,12.83,2.08,ml,70,18,0.06163,0.21,ci,ci39815231,2021-09-21T23:25:15.310Z,"9km NNW of Anza, CA",earthquake,0.2,0.36,0.186,26,reviewed,ci,ci
2021-09-21T22:47:28.770Z,33.6421667,-116.707,13.56,1.16,ml,42,53,0.03844,0.15,ci,ci39815223,2021-09-22T00:09:45.040Z,"10km NNW of Anza, CA",earthquake,0.17,0.36,0.198,40,reviewed,ci,ci
2021-09-21T22:45:18.450Z,33.6445,-116.7051667,13.35,1.1,ml,45,51,0.03573,0.13,ci,ci39815199,2021-09-22T18:27:14.515Z,"10km NNW of Anza, CA",earthquake,0.14,0.26,0.156,30,reviewed,ci,ci
2021-09-21T22:44:50.380Z,33.6416667,-116.7015,13.11,1.02,ml,45,51,0.03566,0.12,ci,ci39815183,2021-09-22T17:58:47.568Z,"10km NNW of Anza, CA",earthquake,0.14,0.24,0.116,13,reviewed,ci,ci
2021-09-21T22:44:14.880Z,33.6453333,-116.7025,12.81,1.33,ml,25,63,0.03355,0.1,ci,ci37481245,2021-09-22T17:30:02.908Z,"10km NNW of Anza, CA",earthquake,0.19,0.32,0.096,9,reviewed,ci,ci
2021-09-21T22:44:13.670Z,33.641,-116.7066667,13.27,1.48,ml,56,39,0.03906,0.14,ci,ci39815175,2021-09-22T17:17:51.580Z,"10km NNW of Anza, CA",earthquake,0.13,0.25,0.151,32,reviewed,ci,ci
2021-09-21T22:43:42.830Z,33.6476667,-116.7001667,12.62,1.02,ml,28,53,0.03053,0.08,ci,ci37481181,2021-09-22T15:35:01.952Z,"10km S of Idyllwild, CA",earthquake,0.16,0.33,0.099,7,reviewed,ci,ci
2021-09-21T22:43:32.040Z,33.648,-116.7063333,14.4,1.19,ml,37,69,0.03422,0.13,ci,ci37481173,2021-09-22T15:25:04.143Z,"10km S of Idyllwild, CA",earthquake,0.17,0.25,0.121,12,reviewed,ci,ci
2021-09-21T22:43:23.730Z,33.6435,-116.6975,13.54,1.53,ml,35,51,0.03213,0.11,ci,ci39815151,2021-09-22T17:27:26.665Z,"10km NNW of Anza, CA",earthquake,0.15,0.24,0.182,15,reviewed,ci,ci
2021-09-21T22:43:20.090Z,33.6466667,-116.6991667,12.56,1.13,ml,24,74,0.03065,0.07,ci,ci39815159,2021-09-22T17:17:38.638Z,"10km NNW of Anza, CA",earthquake,0.18,0.27,0.115,5,reviewed,ci,ci
2021-09-21T22:43:10.240Z,33.6403333,-116.7035,12.68,1.16,ml,23,52,0.03776,0.09,ci,ci37481237,2021-09-22T17:10:09.008Z,"10km NNW of Anza, CA",earthquake,0.18,0.34,0.132,11,reviewed,ci,ci
2021-09-21T22:43:04.450Z,33.6478333,-116.7038333,13.84,1.63,ml,26,55,0.06375,0.12,ci,ci39815143,2021-09-22T17:01:40.598Z,"10km S of Idyllwild, CA",earthquake,0.22,0.41,0.162,6,reviewed,ci,ci
2021-09-21T22:42:50.430Z,33.649,-116.7038333,14.15,1.43,ml,19,69,0.03196,0.12,ci,ci37481221,2021-09-22T16:54:22.246Z,"10km S of Idyllwild, CA",earthquake,0.28,0.49,0.145,8,reviewed,ci,ci
2021-09-21T22:42:45.480Z,33.6453333,-116.694,13.46,1.45,ml,18,62,0.02892,0.06,ci,ci37481205,2021-09-22T16:36:08.944Z,"10km N of Anza, CA",earthquake,0.19,0.32,0.145,5,reviewed,ci,ci
2021-09-21T22:42:44.170Z,33.6465,-116.7026667,13.15,1.61,ml,19,59,0.03285,0.07,ci,ci39815135,2021-09-22T16:26:20.452Z,"10km S of Idyllwild, CA",earthquake,0.17,0.28,0.154,3,reviewed,ci,ci
2021-09-21T22:42:26.560Z,33.6426667,-116.6995,13.58,1.61,ml,19,72,0.03383,0.11,ci,ci37481213,2021-09-22T16:56:09.389Z,"10km NNW of Anza, CA",earthquake,0.25,0.46,0.134,4,reviewed,ci,ci
2021-09-21T22:41:30.350Z,33.6348333,-116.7148333,13.22,3.42,mw,146,13,0.04823,0.19,ci,ci39815127,2021-09-22T22:44:06.627Z,"10km NNW of Anza, CA",earthquake,0.1,0.2,,4,reviewed,ci,ci
2021-09-21T22:21:52.070Z,35.94833333,-97.80233333,6.53,1.71,ml,60,37,0.2033600938,0.23,ok,ok2021sofo,2021-09-22T13:30:09.817Z,"10 km ESE of Dover, Oklahoma",earthquake,,0.6,0.06,5,reviewed,ok,ok
2021-09-21T22:12:07.635Z,60.6967,-145.9083,19.7,3.1,ml,,,,0.89,ak,ak021c4z1qub,2021-09-22T00:00:56.040Z,"18 km NNW of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-21T22:12:07.100Z,19.2161674499512,-155.393829345703,31.0900001525879,2.24,ml,49,153,,0.129999995,hv,hv72719097,2021-09-21T23:53:21.040Z,"9 km E of Pāhala, Hawaii",earthquake,0.5,0.680000007,2.45,13,automatic,hv,hv
2021-09-21T22:12:01.864Z,60.1484,-139.8184,0.7,2.2,ml,,,,0.76,ak,ak021c4z1qjb,2021-09-21T22:48:15.626Z,"67 km N of Yakutat, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-09-21T22:08:18.280Z,38.5261667,-119.5021667,6.87,2.43,md,21,66,0.01986,0.08,nc,nc73627626,2021-09-22T10:12:34.753Z,"31km SE of Markleeville, CA",earthquake,0.21,0.27,0.194,51,reviewed,nc,nc
2021-09-21T22:05:55.880Z,47.8291666666667,-121.963833333333,-0.4,1.63,md,6,107,0.04699,0.63,uw,uw61783031,2021-09-22T18:51:47.520Z,"2 km S of Monroe, Washington",explosion,2.18,31.61,0.0854087114241793,4,reviewed,uw,uw
2021-09-21T21:57:20.140Z,33.168,-117.1625,0.94,0.98,ml,21,99,0.05775,0.16,ci,ci39815111,2021-09-22T16:01:38.871Z,"3km N of San Marcos, CA",earthquake,0.58,0.9,0.139,8,reviewed,ci,ci
2021-09-21T21:54:33.780Z,19.363,-155.146166666667,2.49,1.65,md,19,105,,0.07,hv,hv72719082,2021-09-22T01:26:15.390Z,"11 km S of Fern Forest, Hawaii",earthquake,0.38,0.55,0.0747944939761087,5,reviewed,hv,hv
2021-09-21T21:49:41.785Z,36.4571,-115.7399,7.7,1.7,ml,23,114.48,0.192,0.1797,nn,nn00822933,2021-09-22T02:40:53.302Z,"13 km SSW of Indian Springs, Nevada",earthquake,,3.4,0.65,15,reviewed,nn,nn
2021-09-21T21:42:57.540Z,35.6915,-117.5155,6.89,0.95,ml,20,100,0.1134,0.12,ci,ci39815095,2021-09-22T15:51:18.479Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.55,0.151,8,reviewed,ci,ci
2021-09-21T21:39:28.880Z,35.7881667,-117.631,8.47,1.46,ml,28,71,0.03871,0.15,ci,ci39815087,2021-09-22T15:46:39.760Z,"19km NNE of Ridgecrest, CA",earthquake,0.18,0.43,0.153,13,reviewed,ci,ci
2021-09-21T21:35:38.670Z,19.191333770752,-155.460494995117,35.5499992370605,2.12,ml,50,110,,0.129999995,hv,hv72719062,2021-09-21T21:41:08.640Z,"2 km SE of Pāhala, Hawaii",earthquake,0.53,0.75999999,3.91,9,automatic,hv,hv
2021-09-21T21:32:38.330Z,19.238166809082,-155.371994018555,33.8300018310547,1.79,ml,30,181,,0.150000006,hv,hv72719057,2021-09-21T21:38:09.610Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.88,0.639999986,0.48,3,automatic,hv,hv
2021-09-21T21:19:25.090Z,39.4245,-110.3065,-1.43,1.58,md,7,196,0.01441,0.12,uu,uu60458902,2021-09-22T14:49:18.280Z,"15 km SSE of Sunnyside, Utah",earthquake,1.11,0.64,0.107,7,reviewed,uu,uu
2021-09-21T21:13:59.146Z,60.0331,-140.1137,3.8,2.1,ml,,,,0.63,ak,ak021c4ygmxc,2021-09-21T21:23:36.305Z,"58 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-21T21:13:22.102Z,62.305,-149.992,9.8,1.8,ml,,,,0.69,ak,ak021c4ygk1k,2021-09-21T21:25:46.649Z,"6 km ESE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-21T21:12:11.659Z,59.9987,-140.1245,7.7,2.3,ml,,,,0.67,ak,ak021c4ygbir,2021-09-21T21:23:36.172Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-21T21:00:15.641Z,59.9896,-140.132,0.1,3.4,ml,,,,0.81,ak,ak021c4ydr94,2021-09-21T23:41:48.040Z,"54 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-21T20:42:03.830Z,39.4268333,-110.3073333,-1.3,1.17,md,7,196,0.01403,0.08,uu,uu60458897,2021-09-22T14:47:43.330Z,"15 km SSE of Sunnyside, Utah",earthquake,1.17,0.59,0.155,6,reviewed,uu,uu
2021-09-21T20:37:08.387Z,60.3589,-152.1766,82.2,2.4,ml,,,,0.45,ak,ak021c4y08n6,2021-09-21T20:41:01.074Z,"44 km NW of Ninilchik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-09-21T20:24:15.110Z,32.909,-116.9466667,-0.18,1.37,ml,46,40,0.07267,0.28,ci,ci39815047,2021-09-22T01:18:30.544Z,"6km NNW of Lakeside, CA",quarry blast,0.46,31.61,0.161,22,reviewed,ci,ci
2021-09-21T20:05:10.860Z,46.2988333333333,-122.545166666667,-1.04,1.26,ml,8,282,0.1728,0.07,uw,uw61782981,2021-09-21T22:10:33.440Z,"26 km S of Mossyrock, Washington",explosion,1.46,31.61,0.092583883177491,4,reviewed,uw,uw
2021-09-21T20:04:38.270Z,36.888,-97.92366667,6.03,1.45,ml,39,101,0.06298763968,0.25,ok,ok2021sobb,2021-09-22T14:02:12.671Z,"0 km NNW of Wakita, Oklahoma",earthquake,,0.6,0.17,6,reviewed,ok,ok
2021-09-21T20:02:38.830Z,39.4316667,-110.322,-1.07,1.29,md,6,182,0.007929,0.05,uu,uu60458892,2021-09-22T14:45:37.540Z,"14 km SSE of Sunnyside, Utah",earthquake,1.41,0.28,0.158,5,reviewed,uu,uu
2021-09-21T19:58:22.960Z,33.9585,-97.29633333,11.7,2.42,ml,46,92,0.1025798703,0.24,ok,ok2021soav,2021-09-21T22:06:02.906Z,"15 km NE of Leon, Oklahoma",earthquake,,1.1,0.3,8,reviewed,ok,ok
2021-09-21T19:53:56.649Z,36.279,-97.50266667,8.14,1.81,ml,65,51,0,0.23,ok,ok2021soar,2021-09-21T20:09:02.166Z,"4 km W of Lucien, Oklahoma",earthquake,,1.1,0.24,23,reviewed,ok,ok
2021-09-21T19:50:33.000Z,33.1016667,-115.6193333,9.96,2.06,ml,46,39,0.03817,0.21,ci,ci39815031,2021-09-22T20:49:30.560Z,"7km N of Westmorland, CA",earthquake,0.2,0.47,0.169,25,reviewed,ci,ci
2021-09-21T19:40:16.530Z,39.4265,-110.3135,-1.15,1.62,md,7,194,0.009299,0.13,uu,uu60458887,2021-09-22T14:37:23.460Z,"15 km SSE of Sunnyside, Utah",earthquake,1.24,0.47,0.184,7,reviewed,uu,uu
2021-09-21T19:37:32.518Z,32.76763916,-100.6594179,8.925984701,2.2,ml,10,116,0.1161929529,0.1,tx,tx2021soad,2021-09-21T20:48:04.429Z,"17 km NNE of Hermleigh, Texas",earthquake,1.017630428,2.664592026,0.1,8,reviewed,tx,tx
2021-09-21T19:33:53.581Z,43.5578,146.0927,81.67,4.5,mb,,134,2.593,0.98,us,us7000fd80,2021-09-21T22:16:44.040Z,"49 km ENE of Nemuro, Japan",earthquake,8.3,7.5,0.075,58,reviewed,us,us
2021-09-21T19:27:44.277Z,51.1724,179.761,39,1.7,ml,,,,0.5,ak,ak021c4xcqdm,2021-09-21T22:40:04.646Z,"262 km WSW of Adak, Alaska",earthquake,,14.3,,,reviewed,ak,ak
2021-09-21T19:27:14.810Z,19.2116661071777,-155.369338989258,32.060001373291,2.2,ml,40,160,,0.180000007,hv,hv72718887,2021-09-21T19:32:52.890Z,"11 km E of Pāhala, Hawaii",earthquake,0.63,0.800000012,0.15,5,automatic,hv,hv
2021-09-21T19:26:39.504Z,64.4503,-146.6464,0,1.6,ml,,,,0.72,ak,ak021c4xcij2,2021-09-21T19:31:34.087Z,"9 km NNW of Harding-Birch Lakes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-21T19:19:34.320Z,38.1196667,-122.1755,-0.07,1.45,md,9,151,0.02097,0.1,nc,nc73627581,2021-09-21T20:06:17.330Z,"5km E of Vallejo, CA",quarry blast,0.43,31.61,0.314,15,reviewed,nc,nc
2021-09-21T19:18:46.010Z,33.6426667,-116.7055,13.79,1.32,ml,43,52,0.0372,0.12,ci,ci39815007,2021-09-22T20:43:24.520Z,"10km NNW of Anza, CA",earthquake,0.14,0.27,0.279,25,reviewed,ci,ci
2021-09-21T19:17:50.100Z,36.874,-97.92766667,7.63,1.82,ml,72,81,0.05938834598,0.25,ok,ok2021snzn,2021-09-21T19:31:11.485Z,"1 km SSW of Wakita, Oklahoma",earthquake,,0.4,0.19,32,reviewed,ok,ok
2021-09-21T19:12:01.470Z,37.5986,-117.8673,0.3,2.2,ml,16,66.07,0.396,0.1556,nn,nn00822919,2021-09-22T02:40:17.102Z,"19 km ESE of Dyer, Nevada",earthquake,,2.9,0.58,9,reviewed,nn,nn
2021-09-21T19:05:44.270Z,46.0113333,-112.4676667,-2,1.84,ml,13,112,0.062,0.1,mb,mb80524209,2021-09-21T23:25:58.870Z,"5 km E of Butte, Montana",quarry blast,0.39,31.61,0.204,10,reviewed,mb,mb
2021-09-21T19:03:42.210Z,35.1796667,-118.9243333,4.84,2.01,ml,30,69,0.09346,0.17,ci,ci39814951,2021-09-21T22:47:21.980Z,"9km S of Lamont, CA",earthquake,0.22,0.58,0.137,16,reviewed,ci,ci
2021-09-21T18:57:03.339Z,38.1462,-117.8841,9.8,1.1,ml,10,88.59,0.015,0.0797,nn,nn00822917,2021-09-22T02:40:08.639Z,"33 km SE of Mina, Nevada",earthquake,,1.1,0.24,9,reviewed,nn,nn
2021-09-21T18:55:35.920Z,35.0006667,-118.1841667,-0.81,1.08,ml,7,115,0.1269,0.11,ci,ci39814943,2021-09-21T22:06:58.941Z,"6km S of Mojave, CA",quarry blast,0.37,31.61,0.07,3,reviewed,ci,ci
2021-09-21T18:45:44.469Z,62.7096,-148.8908,52.5,2.1,ml,,,,0.96,ak,ak021c4wv5w0,2021-09-21T18:50:39.773Z,"68 km ENE of Chase, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-21T18:27:35.770Z,19.1936664581299,-155.454330444336,36.2999992370605,2.19000006,md,46,119,,0.109999999,hv,hv72718852,2021-09-21T18:31:07.400Z,"2 km ESE of Pāhala, Hawaii",earthquake,0.55,0.670000017,1.13999999,19,automatic,hv,hv
2021-09-21T18:16:39.440Z,19.27,-68.3296,46,3.49,md,15,264,0.7579,0.57,pr,pr2021264009,2021-09-21T19:23:37.380Z,"76 km N of Punta Cana, Dominican Republic",earthquake,4,12.64,0.15,8,reviewed,pr,pr
2021-09-21T18:14:56.005Z,9.787,93.7182,39.77,4.7,mb,,82,5.545,0.67,us,us7000fd7f,2021-09-21T18:53:56.040Z,"233 km SSE of Port Blair, India",earthquake,7.1,5.2,0.084,47,reviewed,us,us
2021-09-21T18:08:39.479Z,35.11433333,-95.335,5.81,1.31,ml,30,154,0.1403724541,0.25,ok,ok2021snxf,2021-09-22T13:46:06.377Z,"3 km ESE of Quinton, Oklahoma",earthquake,,0.8,0.31,6,reviewed,ok,ok
2021-09-21T18:04:54.260Z,33.0563333,-114.9945,-0.2,1.41,ml,11,63,0.08501,0.2,ci,ci39814887,2021-09-21T21:59:54.277Z,"45km NE of Holtville, CA",quarry blast,0.57,31.61,0.043,3,reviewed,ci,ci
2021-09-21T17:58:27.843Z,65.0515,-150.149,16.5,1.4,ml,,,,1.22,ak,ak021c4wchc0,2021-09-21T18:24:06.457Z,"23 km ENE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-21T17:51:12.790Z,35.5111667,-117.4818333,6.45,1,ml,12,110,0.07685,0.19,ci,ci39814879,2021-09-21T18:55:17.906Z,"21km NE of Johannesburg, CA",earthquake,0.49,1.19,0.182,12,reviewed,ci,ci
2021-09-21T17:43:24.227Z,59.253,-152.4336,56.6,2.7,ml,,,,0.51,ak,ak021c4w99al,2021-09-21T21:35:47.040Z,"31 km WSW of Nanwalek, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-09-21T17:40:46.700Z,31.9416495,-104.0709533,6.080151367,1.9,ml,12,73,0.03191041689,0.2,tx,tx2021snwh,2021-09-21T20:54:01.023Z,"31 km S of Malaga, New Mexico",earthquake,1.440797371,1.171628574,0.1,6,reviewed,tx,tx
